,Дата,ФО,Регион,Регион название,Регион население,Заражений,Выздоровлений,Смертей,Смертей за день,Заражений за день,Выздоровлений за день,Заражений на 100К населения,"Летальность, %",Регион геоточка
12270,03.08.2020,Сибирский федеральный округ,Красноярский край,Красноярский край,2876497,13550,11848,337,6,128,62,471.05906941672464,2.49,1
12271,03.08.2020,Сибирский федеральный округ,Новосибирская обл.,Новосибирская область,2788849,9654,8006,246,6,106,84,346.16431366488473,2.55,1
12272,03.08.2020,Сибирский федеральный округ,Омская обл.,Омская область,1960081,7102,4517,71,3,112,67,362.33196485247294,1.0,1
12273,03.08.2020,Сибирский федеральный округ,Томская обл.,Томская область,1078280,4310,2843,38,0,49,62,399.7106502949141,0.88,1
12274,03.08.2020,Сибирский федеральный округ,Тыва,Республика Тыва,321722,6189,4285,58,1,30,45,1923.7105326959302,0.94,1
12275,03.08.2020,Сибирский федеральный округ,Хакасия,Республика Хакасия,537513,2899,2521,32,0,23,4,539.3357928087321,1.1,1
12276,03.08.2020,Уральский федеральный округ,Курганская обл.,Курганская область,845537,2336,1708,10,0,33,19,276.27413111430957,0.43,1
12277,03.08.2020,Уральский федеральный округ,Свердловская обл.,Свердловская область,4325256,21179,17941,285,4,196,107,489.65887799473603,1.35,1
12278,03.08.2020,Уральский федеральный округ,Тюменская обл.,Тюменская область,1498779,6107,4907,25,0,88,43,407.4650098513523,0.41,1
12279,03.08.2020,Уральский федеральный округ,ХМАО – Югра,Ханты-Мансийский автономный округ - Югра,1655074,16843,13473,131,1,172,205,1017.6584249405164,0.78,1
12280,03.08.2020,Уральский федеральный округ,Челябинская обл.,Челябинская область,3493036,11523,6894,94,0,107,3,329.8849482226923,0.82,1
12281,03.08.2020,Уральский федеральный округ,Ямало-Ненецкий АО,Ямало-Ненецкий автономный округ,538547,11339,8600,79,0,104,147,2105.4801159415983,0.7,1
12282,03.08.2020,Центральный федеральный округ,Белгородская обл.,Белгородская область,1549876,6083,5567,47,0,41,0,392.4830115441494,0.77,1
12283,03.08.2020,Центральный федеральный округ,Брянская обл.,Брянская область,1210982,7460,6121,35,0,30,47,616.0289748319958,0.47,1
12284,03.08.2020,Центральный федеральный округ,Владимирская обл.,Владимирская область,1378337,5659,5174,147,1,24,0,410.5672270279329,2.6,1
12285,03.08.2020,Центральный федеральный округ,Воронежская обл.,Воронежская область,2333768,11419,9303,82,0,89,3,489.2945656980471,0.72,1
12286,03.08.2020,Центральный федеральный округ,Ивановская обл.,Ивановская область,1014646,6500,5136,102,3,21,4,640.6175158626752,1.57,1
12287,03.08.2020,Центральный федеральный округ,Калужская обл.,Калужская область,1012156,7286,6025,56,0,26,8,719.8495093641693,0.77,1
12288,03.08.2020,Центральный федеральный округ,Костромская обл.,Костромская область,643324,2309,1752,26,0,48,0,358.91712418625764,1.13,1
12289,03.08.2020,Центральный федеральный округ,Курская обл.,Курская область,1115237,6294,4809,50,0,24,0,564.3643458744642,0.79,1
12290,03.08.2020,Центральный федеральный округ,Липецкая обл.,Липецкая область,1150201,4594,3661,22,0,16,0,399.4084512185262,0.48,1
12291,03.08.2020,Центральный федеральный округ,Москва,Москва,12506468,243406,182184,4498,13,693,842,1946.2409370895127,1.85,1
12292,03.08.2020,Центральный федеральный округ,Московская обл.,Московская область,7503385,63915,47224,1114,1,160,197,851.8155472496746,1.74,1
12293,03.08.2020,Центральный федеральный округ,Орловская обл.,Орловская область,747247,5741,4388,91,0,34,0,768.2867913822338,1.59,1
12294,03.08.2020,Центральный федеральный округ,Рязанская обл.,Рязанская область,1121474,6382,5864,30,0,30,0,569.0724885284902,0.47,1
12295,03.08.2020,Центральный федеральный округ,Смоленская обл.,Смоленская область,949348,5720,4286,102,1,15,51,602.5187813109629,1.78,1
12296,03.08.2020,Центральный федеральный округ,Тамбовская обл.,Тамбовская область,1033552,6075,4933,30,0,28,43,587.7788442187717,0.49,1
12297,03.08.2020,Центральный федеральный округ,Тверская обл.,Тверская область,1283873,4683,3851,148,1,28,0,364.7557040299157,3.16,1
12298,03.08.2020,Центральный федеральный округ,Тульская обл.,Тульская область,1491855,8411,7017,248,5,32,37,563.7947387648263,2.95,1
12299,03.08.2020,Центральный федеральный округ,Ярославская обл.,Ярославская область,1265684,6153,5416,30,1,41,8,486.1403004225383,0.49,1
12300,03.08.2020,Южный федеральный округ,Адыгея,Республика Адыгея,453376,2830,2155,20,0,27,18,624.2059570863919,0.71,1
12301,03.08.2020,Южный федеральный округ,Астраханская обл.,Астраханская область,1017514,4688,3709,49,0,31,14,460.7307614440686,1.05,1
12302,03.08.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,2521276,9425,5645,65,1,97,0,373.8186537293021,0.69,1
12303,03.08.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,275413,2705,2014,38,0,46,12,982.1613358846533,1.4,1
12304,03.08.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,5603420,8585,7353,117,1,113,48,153.21000389048118,1.36,1
12305,03.08.2020,Южный федеральный округ,Крым,Республика Крым,1913731,1269,932,15,0,28,9,66.31025990591154,1.18,1
12306,03.08.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,4220452,13335,10572,236,3,130,33,315.96141835045154,1.77,1
12307,03.08.2020,Южный федеральный округ,Севастополь,Севастополь,436670,354,289,9,0,2,0,81.06808344974465,2.54,1
12308,04.08.2020,Дальневосточный федеральный округ,Амурская обл.,Амурская область,798424,2845,2101,47,0,21,47,356.32696411931505,1.65,1
12309,04.08.2020,Дальневосточный федеральный округ,Бурятия,Республика Бурятия,984511,4238,3466,40,0,39,66,430.4675112822508,0.94,1
12310,04.08.2020,Дальневосточный федеральный округ,Еврейская АО,Еврейская автономная область,162014,541,486,8,0,2,10,333.9217598479144,1.48,1
12311,04.08.2020,Дальневосточный федеральный округ,Забайкальский край,Забайкальский край,1072806,4131,3768,47,0,13,17,385.06496048679816,1.14,1
12312,04.08.2020,Дальневосточный федеральный округ,Камчатский край,Камчатский край,315557,3427,3014,42,0,13,6,1086.0161555598513,1.23,1
12313,04.08.2020,Дальневосточный федеральный округ,Магаданская обл.,Магаданская область,144091,1402,1017,13,0,22,10,972.9962315481188,0.93,1
12314,04.08.2020,Дальневосточный федеральный округ,Приморский край,Приморский край,1913037,7216,5570,87,0,99,114,377.20127734068916,1.21,1
12315,04.08.2020,Дальневосточный федеральный округ,Саха (Якутия),Республика Саха (Якутия),964330,6003,5413,60,1,53,21,622.5047442265615,1.0,1
12316,04.08.2020,Дальневосточный федеральный округ,Сахалинская обл.,Сахалинская область,490181,2811,1340,0,0,67,102,573.4616396800366,0.0,1
12317,04.08.2020,Дальневосточный федеральный округ,Хабаровский край,Хабаровский край,1328302,7961,5357,65,2,100,150,599.3365966474491,0.82,1
12318,04.08.2020,Дальневосточный федеральный округ,Чукотский АО,Чукотский автономный округ,49348,154,148,1,0,0,0,312.06938477749856,0.65,1
12319,04.08.2020,Приволжский федеральный округ,Башкортостан,Республика Башкортостан,4063293,6886,5300,23,0,35,91,169.46845821849422,0.33,1
12320,04.08.2020,Приволжский федеральный округ,Кировская обл.,Кировская область,1283238,5013,4496,73,0,61,14,390.6523965156892,1.46,1
12321,04.08.2020,Приволжский федеральный округ,Марий Эл,Республика Марий Эл,682333,3830,3303,35,1,15,52,561.3095072347373,0.91,1
12322,04.08.2020,Приволжский федеральный округ,Мордовия,Республика Мордовия,805056,4616,3542,38,0,31,40,573.3762620240083,0.82,1
12323,04.08.2020,Приволжский федеральный округ,Нижегородская обл.,Нижегородская область,3234752,24345,20372,397,4,109,276,752.6079279029738,1.63,1
12324,04.08.2020,Приволжский федеральный округ,Оренбургская обл.,Оренбургская область,1977720,7345,5701,49,2,106,139,371.3872540096677,0.67,1
12325,04.08.2020,Приволжский федеральный округ,Пензенская обл.,Пензенская область,1331655,6699,5664,84,1,54,47,503.05822454013986,1.25,1
12326,04.08.2020,Приволжский федеральный округ,Пермский край,Пермский край,2623122,6159,4415,167,1,71,43,234.79655159005185,2.71,1
12327,04.08.2020,Приволжский федеральный округ,Самарская обл.,Самарская область,3193514,7011,5161,97,3,36,36,219.53872755842,1.38,1
12328,04.08.2020,Приволжский федеральный округ,Саратовская обл.,Саратовская область,2462950,9784,5933,61,1,93,85,397.24720355671053,0.62,1
12329,04.08.2020,Приволжский федеральный округ,Татарстан,Республика Татарстан,3894284,5723,4597,24,1,29,29,146.95897885208166,0.42,1
12330,04.08.2020,Приволжский федеральный округ,Удмуртия,Удмуртская Республика,1513044,2442,2021,27,0,22,46,161.39649607017378,1.11,1
12331,04.08.2020,Приволжский федеральный округ,Ульяновская обл.,Ульяновская область,1246618,9526,6688,73,0,109,76,764.1474774148938,0.77,1
12332,04.08.2020,Приволжский федеральный округ,Чувашия,Чувашская Республика,1231117,6880,3985,58,2,34,63,558.842092181328,0.84,1
12333,04.08.2020,Северо-Западный федеральный округ,Архангельская обл.,Архангельская область,1111031,8969,8226,198,13,68,260,807.2682040375109,2.21,1
12334,04.08.2020,Северо-Западный федеральный округ,Вологодская обл.,Вологодская область,1176689,2516,2004,26,1,28,12,213.82030426051404,1.03,1
12335,04.08.2020,Северо-Западный федеральный округ,Калининградская обл.,Калининградская область,994599,2933,2378,45,0,4,8,294.8927155567218,1.53,1
12336,04.08.2020,Северо-Западный федеральный округ,Карелия,Республика Карелия,622484,2384,1469,12,0,9,21,382.9817312573496,0.5,1
12337,04.08.2020,Северо-Западный федеральный округ,Коми,Республика Коми,840873,5483,4244,59,1,36,107,652.0604181606498,1.08,1
12338,04.08.2020,Северо-Западный федеральный округ,Ленинградская обл.,Ленинградская область,1813816,6022,4555,56,0,32,12,332.00721572640225,0.93,1
12339,04.08.2020,Северо-Западный федеральный округ,Мурманская обл.,Мурманская область,753557,10769,6904,84,3,129,310,1429.0889740258533,0.78,1
12340,04.08.2020,Северо-Западный федеральный округ,Ненецкий АО,Ненецкий автономный округ,43997,275,89,0,0,0,1,625.042616542037,0.0,1
12341,04.08.2020,Северо-Западный федеральный округ,Новгородская обл.,Новгородская область,606476,3830,2598,72,0,19,15,631.5171581398108,1.88,1
12342,04.08.2020,Северо-Западный федеральный округ,Псковская обл.,Псковская область,636546,3835,2623,55,1,1,23,602.4702063951388,1.43,1
12343,04.08.2020,Северо-Западный федеральный округ,Санкт-Петербург,Санкт-Петербург,5351935,32103,23712,2084,22,158,85,599.8391236066955,6.49,1
12344,04.08.2020,Северо-Кавказский федеральный округ,Дагестан,Республика Дагестан,3063885,9435,8443,446,1,43,54,307.94236728858954,4.73,1
12345,04.08.2020,Северо-Кавказский федеральный округ,Ингушетия,Республика Ингушетия,488043,3755,3017,74,0,11,29,769.3994176742623,1.97,1
12346,04.08.2020,Северо-Кавказский федеральный округ,Кабардино-Балкария,Кабардино-Балкарская Республика,865828,6039,5597,71,0,15,19,697.4826408940344,1.18,1
12347,04.08.2020,Северо-Кавказский федеральный округ,Карачаево-Черкессия,Карачаево-Черкесская Республика,466305,4485,3254,23,0,9,28,961.8168366198088,0.51,1
12348,04.08.2020,Северо-Кавказский федеральный округ,Северная Осетия,Республика Северная Осетия — Алания,701765,4587,4115,67,0,9,9,653.6376137310922,1.46,1
12349,04.08.2020,Северо-Кавказский федеральный округ,Ставропольский край,Ставропольский край,2800674,8658,5855,165,2,98,143,309.13987133097254,1.91,1
12350,04.08.2020,Северо-Кавказский федеральный округ,Чечня,Чеченская Республика,1436981,2102,1393,33,0,9,3,146.2788999993737,1.57,1
12351,04.08.2020,Сибирский федеральный округ,Алтай,Республика Алтай,218063,1636,1224,7,0,5,33,750.2419025694411,0.43,1
12352,04.08.2020,Сибирский федеральный округ,Алтайский край,Алтайский край,2350080,9528,7489,78,10,95,127,405.4330065359477,0.82,1
12353,04.08.2020,Сибирский федеральный округ,Иркутская обл.,Иркутская область,2404195,13988,9158,182,4,137,278,581.8163668088487,1.3,1
12354,04.08.2020,Сибирский федеральный округ,Кемеровская обл.,Кемеровская область (Кузбасс),2694877,3871,2720,18,0,90,98,143.64291950986998,0.46,1
12355,04.08.2020,Сибирский федеральный округ,Красноярский край,Красноярский край,2876497,13680,11904,341,4,130,56,475.57845532256766,2.49,1
12356,04.08.2020,Сибирский федеральный округ,Новосибирская обл.,Новосибирская область,2788849,9749,8108,251,5,95,102,349.57073688822885,2.57,1
12357,04.08.2020,Сибирский федеральный округ,Омская обл.,Омская область,1960081,7209,4678,76,5,107,161,367.7909229261444,1.05,1
12358,04.08.2020,Сибирский федеральный округ,Томская обл.,Томская область,1078280,4358,2901,40,2,48,58,404.1621842193122,0.92,1
12359,04.08.2020,Сибирский федеральный округ,Тыва,Республика Тыва,321722,6216,4427,59,1,27,142,1932.102871423154,0.95,1
12360,04.08.2020,Сибирский федеральный округ,Хакасия,Республика Хакасия,537513,2922,2570,32,0,23,49,543.6147590848966,1.1,1
12361,04.08.2020,Уральский федеральный округ,Курганская обл.,Курганская область,845537,2368,1759,10,0,32,51,280.05870825286183,0.42,1
12362,04.08.2020,Уральский федеральный округ,Свердловская обл.,Свердловская область,4325256,21361,18037,294,9,182,96,493.8667214148712,1.38,1
12363,04.08.2020,Уральский федеральный округ,Тюменская обл.,Тюменская область,1498779,6189,5151,25,0,82,244,412.93613000982805,0.4,1
12364,04.08.2020,Уральский федеральный округ,ХМАО – Югра,Ханты-Мансийский автономный округ - Югра,1655074,17020,13698,133,2,177,225,1028.3528108108762,0.78,1
12365,04.08.2020,Уральский федеральный округ,Челябинская обл.,Челябинская область,3493036,11628,7064,94,0,105,170,332.89092926611687,0.81,1
12366,04.08.2020,Уральский федеральный округ,Ямало-Ненецкий АО,Ямало-Ненецкий автономный округ,538547,11431,9004,79,0,92,404,2122.5631189106984,0.69,1
12367,04.08.2020,Центральный федеральный округ,Белгородская обл.,Белгородская область,1549876,6123,5575,47,0,40,8,395.0638631735701,0.77,1
12368,04.08.2020,Центральный федеральный округ,Брянская обл.,Брянская область,1210982,7490,6124,35,0,30,3,618.5063031490146,0.47,1
12369,04.08.2020,Центральный федеральный округ,Владимирская обл.,Владимирская область,1378337,5683,5185,149,2,24,11,412.3084557695252,2.62,1
12370,04.08.2020,Центральный федеральный округ,Воронежская обл.,Воронежская область,2333768,11513,9472,83,1,94,169,493.32238680108736,0.72,1
12371,04.08.2020,Центральный федеральный округ,Ивановская обл.,Ивановская область,1014646,6522,5158,104,2,22,22,642.7857597625182,1.59,1
12372,04.08.2020,Центральный федеральный округ,Калужская обл.,Калужская область,1012156,7311,6059,56,0,25,34,722.3194843482627,0.77,1
12373,04.08.2020,Центральный федеральный округ,Костромская обл.,Костромская область,643324,2345,1770,26,0,36,18,364.51306029310274,1.11,1
12374,04.08.2020,Центральный федеральный округ,Курская обл.,Курская область,1115237,6316,4871,51,1,22,62,566.3370207408827,0.81,1
12375,04.08.2020,Центральный федеральный округ,Липецкая обл.,Липецкая область,1150201,4612,3708,22,0,18,47,400.97339508485913,0.48,1
12376,04.08.2020,Центральный федеральный округ,Москва,Москва,12506468,244097,183640,4510,12,691,1456,1951.7660781605166,1.85,1
12377,04.08.2020,Центральный федеральный округ,Московская обл.,Московская область,7503385,64076,47431,1117,3,161,207,853.9612454912018,1.74,1
12378,04.08.2020,Центральный федеральный округ,Орловская обл.,Орловская область,747247,5776,4425,93,2,35,37,772.9706509360359,1.61,1
12379,04.08.2020,Центральный федеральный округ,Рязанская обл.,Рязанская область,1121474,6411,5882,30,0,29,18,571.6583710366892,0.47,1
12380,04.08.2020,Центральный федеральный округ,Смоленская обл.,Смоленская область,949348,5736,4360,104,2,16,74,604.2041485314131,1.81,1
12381,04.08.2020,Центральный федеральный округ,Тамбовская обл.,Тамбовская область,1033552,6103,4967,30,0,28,34,590.4879483567348,0.49,1
12382,04.08.2020,Центральный федеральный округ,Тверская обл.,Тверская область,1283873,4710,3858,149,1,27,7,366.8587157764047,3.16,1
12383,04.08.2020,Центральный федеральный округ,Тульская обл.,Тульская область,1491855,8444,7052,250,2,33,35,566.006749985756,2.96,1
12384,04.08.2020,Центральный федеральный округ,Ярославская обл.,Ярославская область,1265684,6190,5456,31,1,37,40,489.0636209353994,0.5,1
12385,04.08.2020,Южный федеральный округ,Адыгея,Республика Адыгея,453376,2855,2164,21,1,25,9,629.7201439864483,0.74,1
12386,04.08.2020,Южный федеральный округ,Астраханская обл.,Астраханская область,1017514,4717,3769,50,1,29,60,463.58084507928146,1.06,1
12387,04.08.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,2521276,9517,5808,65,0,92,163,377.46759973917966,0.68,1
12388,04.08.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,275413,2725,2064,40,2,20,50,989.4231572220626,1.47,1
12389,04.08.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,5603420,8704,7463,119,2,119,110,155.33370691470566,1.37,1
12390,04.08.2020,Южный федеральный округ,Крым,Республика Крым,1913731,1305,945,15,0,36,13,68.19140203090194,1.15,1
12391,04.08.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,4220452,13464,10748,240,4,129,176,319.01796300491037,1.78,1
12392,04.08.2020,Южный федеральный округ,Севастополь,Севастополь,436670,356,291,9,0,2,2,81.52609522064715,2.53,1
12393,05.08.2020,Дальневосточный федеральный округ,Амурская обл.,Амурская область,798424,2866,2154,47,0,21,53,358.95714557678633,1.64,1
12394,05.08.2020,Дальневосточный федеральный округ,Бурятия,Республика Бурятия,984511,4263,3499,42,2,25,33,433.006842991089,0.99,1
12395,05.08.2020,Дальневосточный федеральный округ,Еврейская АО,Еврейская автономная область,162014,543,486,8,0,2,0,335.1562210673152,1.47,1
12396,05.08.2020,Дальневосточный федеральный округ,Забайкальский край,Забайкальский край,1072806,4142,3797,47,0,11,29,386.0903089654607,1.13,1
12397,05.08.2020,Дальневосточный федеральный округ,Камчатский край,Камчатский край,315557,3442,3019,42,0,15,5,1090.7696549276359,1.22,1
12398,05.08.2020,Дальневосточный федеральный округ,Магаданская обл.,Магаданская область,144091,1421,1048,14,1,19,31,986.1823431026227,0.99,1
12399,05.08.2020,Дальневосточный федеральный округ,Приморский край,Приморский край,1913037,7316,5700,87,0,100,130,382.42856776946815,1.19,1
12400,05.08.2020,Дальневосточный федеральный округ,Саха (Якутия),Республика Саха (Якутия),964330,6058,5424,60,0,55,11,628.208185994421,0.99,1
12401,05.08.2020,Дальневосточный федеральный округ,Сахалинская обл.,Сахалинская область,490181,2876,1418,0,0,65,78,586.7220475701832,0.0,1
12402,05.08.2020,Дальневосточный федеральный округ,Хабаровский край,Хабаровский край,1328302,8058,5483,67,2,97,126,606.639152843254,0.83,1
12403,05.08.2020,Дальневосточный федеральный округ,Чукотский АО,Чукотский автономный округ,49348,154,148,1,0,0,0,312.06938477749856,0.65,1
12404,05.08.2020,Приволжский федеральный округ,Башкортостан,Республика Башкортостан,4063293,6920,5315,23,0,34,15,170.30521795991575,0.33,1
12405,05.08.2020,Приволжский федеральный округ,Кировская обл.,Кировская область,1283238,5046,4505,75,2,33,9,393.22401612171717,1.49,1
12406,05.08.2020,Приволжский федеральный округ,Марий Эл,Республика Марий Эл,682333,3844,3335,35,0,14,32,563.3612913342898,0.91,1
12407,05.08.2020,Приволжский федеральный округ,Мордовия,Республика Мордовия,805056,4647,3574,38,0,31,32,577.2269258287623,0.82,1
12408,05.08.2020,Приволжский федеральный округ,Нижегородская обл.,Нижегородская область,3234752,24446,20647,399,2,101,275,755.7302692756662,1.63,1
12409,05.08.2020,Приволжский федеральный округ,Оренбургская обл.,Оренбургская область,1977720,7450,5792,50,1,105,91,376.6963978722974,0.67,1
12410,05.08.2020,Приволжский федеральный округ,Пензенская обл.,Пензенская область,1331655,6749,5724,85,1,50,60,506.81295080182184,1.26,1
12411,05.08.2020,Приволжский федеральный округ,Пермский край,Пермский край,2623122,6227,4458,169,2,68,43,237.38888240806182,2.71,1
12412,05.08.2020,Приволжский федеральный округ,Самарская обл.,Самарская область,3193514,7045,5280,102,5,34,119,220.6033854869589,1.45,1
12413,05.08.2020,Приволжский федеральный округ,Саратовская обл.,Саратовская область,2462950,9878,6040,61,0,94,107,401.06376499725934,0.62,1
12414,05.08.2020,Приволжский федеральный округ,Татарстан,Республика Татарстан,3894284,5751,4621,25,1,28,24,147.67798136961758,0.43,1
12415,05.08.2020,Приволжский федеральный округ,Удмуртия,Удмуртская Республика,1513044,2463,2056,31,4,21,35,162.78442662605983,1.26,1
12416,05.08.2020,Приволжский федеральный округ,Ульяновская обл.,Ульяновская область,1246618,9626,6805,73,0,100,117,772.1691809359403,0.76,1
12417,05.08.2020,Приволжский федеральный округ,Чувашия,Чувашская Республика,1231117,6915,4050,62,4,35,65,561.6850388712038,0.9,1
12418,05.08.2020,Северо-Западный федеральный округ,Архангельская обл.,Архангельская область,1111031,9040,8384,203,5,71,158,813.6586647897313,2.25,1
12419,05.08.2020,Северо-Западный федеральный округ,Вологодская обл.,Вологодская область,1176689,2544,2018,26,0,28,14,216.1998624955277,1.02,1
12420,05.08.2020,Северо-Западный федеральный округ,Калининградская обл.,Калининградская область,994599,2942,2382,45,0,9,4,295.7976028530091,1.53,1
12421,05.08.2020,Северо-Западный федеральный округ,Карелия,Республика Карелия,622484,2418,1500,12,0,34,31,388.44371903534864,0.5,1
12422,05.08.2020,Северо-Западный федеральный округ,Коми,Республика Коми,840873,5530,4336,61,2,47,92,657.6498472420924,1.1,1
12423,05.08.2020,Северо-Западный федеральный округ,Ленинградская обл.,Ленинградская область,1813816,6055,4561,56,0,33,6,333.82658439444793,0.92,1
12424,05.08.2020,Северо-Западный федеральный округ,Мурманская обл.,Мурманская область,753557,10895,7207,86,2,126,303,1445.809673322655,0.79,1
12425,05.08.2020,Северо-Западный федеральный округ,Ненецкий АО,Ненецкий автономный округ,43997,283,89,0,0,8,0,643.2256744778052,0.0,1
12426,05.08.2020,Северо-Западный федеральный округ,Новгородская обл.,Новгородская область,606476,3843,2635,72,0,13,37,633.6606889637843,1.87,1
12427,05.08.2020,Северо-Западный федеральный округ,Псковская обл.,Псковская область,636546,3839,2649,55,0,4,26,603.0985977447034,1.43,1
12428,05.08.2020,Северо-Западный федеральный округ,Санкт-Петербург,Санкт-Петербург,5351935,32259,23749,2102,18,156,37,602.7539572136059,6.52,1
12429,05.08.2020,Северо-Кавказский федеральный округ,Дагестан,Республика Дагестан,3063885,9475,8501,447,1,40,58,309.24789931737,4.72,1
12430,05.08.2020,Северо-Кавказский федеральный округ,Ингушетия,Республика Ингушетия,488043,3770,3162,74,0,15,145,772.4729173453978,1.96,1
12431,05.08.2020,Северо-Кавказский федеральный округ,Кабардино-Балкария,Кабардино-Балкарская Республика,865828,6055,5615,71,0,16,18,699.3305829795294,1.17,1
12432,05.08.2020,Северо-Кавказский федеральный округ,Карачаево-Черкессия,Карачаево-Черкесская Республика,466305,4495,3285,23,0,10,31,963.9613557650036,0.51,1
12433,05.08.2020,Северо-Кавказский федеральный округ,Северная Осетия,Республика Северная Осетия — Алания,701765,4596,4119,67,0,9,4,654.9200943335733,1.46,1
12434,05.08.2020,Северо-Кавказский федеральный округ,Ставропольский край,Ставропольский край,2800674,8779,5975,167,2,121,120,313.46025992314713,1.9,1
12435,05.08.2020,Северо-Кавказский федеральный округ,Чечня,Чеченская Республика,1436981,2114,1397,33,0,12,4,147.11398410974118,1.56,1
12436,05.08.2020,Сибирский федеральный округ,Алтай,Республика Алтай,218063,1643,1272,7,0,7,48,753.4519840596524,0.43,1
12437,05.08.2020,Сибирский федеральный округ,Алтайский край,Алтайский край,2350080,9622,7630,78,0,94,141,409.4328703703704,0.81,1
12438,05.08.2020,Сибирский федеральный округ,Иркутская обл.,Иркутская область,2404195,14123,9518,189,7,135,360,587.4315519331834,1.34,1
12439,05.08.2020,Сибирский федеральный округ,Кемеровская обл.,Кемеровская область (Кузбасс),2694877,3965,2795,18,0,94,75,147.1310193378028,0.45,1
12440,05.08.2020,Сибирский федеральный округ,Красноярский край,Красноярский край,2876497,13807,11934,345,4,127,30,479.9935477075067,2.5,1
12441,05.08.2020,Сибирский федеральный округ,Новосибирская обл.,Новосибирская область,2788849,9846,8194,255,4,97,86,353.04887428469596,2.59,1
12442,05.08.2020,Сибирский федеральный округ,Омская обл.,Омская область,1960081,7318,4897,79,3,109,219,373.35191759932366,1.08,1
12443,05.08.2020,Сибирский федеральный округ,Томская обл.,Томская область,1078280,4411,2969,40,0,53,68,409.0774195941685,0.91,1
12444,05.08.2020,Сибирский федеральный округ,Тыва,Республика Тыва,321722,6241,4567,60,1,25,140,1939.8735554298432,0.96,1
12445,05.08.2020,Сибирский федеральный округ,Хакасия,Республика Хакасия,537513,2944,2603,32,0,22,33,547.7076833490539,1.09,1
12446,05.08.2020,Уральский федеральный округ,Курганская обл.,Курганская область,845537,2398,1808,10,0,30,49,283.6067493202545,0.42,1
12447,05.08.2020,Уральский федеральный округ,Свердловская обл.,Свердловская область,4325256,21542,18129,300,6,181,92,498.05144481621437,1.39,1
12448,05.08.2020,Уральский федеральный округ,Тюменская обл.,Тюменская область,1498779,6271,5300,26,1,82,149,418.4072501683037,0.41,1
12449,05.08.2020,Уральский федеральный округ,ХМАО – Югра,Ханты-Мансийский автономный округ - Югра,1655074,17189,14052,135,2,169,354,1038.5638346079993,0.79,1
12450,05.08.2020,Уральский федеральный округ,Челябинская обл.,Челябинская область,3493036,11731,7206,95,1,103,142,335.8396535277621,0.81,1
12451,05.08.2020,Уральский федеральный округ,Ямало-Ненецкий АО,Ямало-Ненецкий автономный округ,538547,11525,9466,79,0,94,462,2140.0174915095613,0.69,1
12452,05.08.2020,Центральный федеральный округ,Белгородская обл.,Белгородская область,1549876,6169,5579,49,2,46,4,398.0318425474038,0.79,1
12453,05.08.2020,Центральный федеральный округ,Брянская обл.,Брянская область,1210982,7522,6162,35,0,32,38,621.1487866871679,0.47,1
12454,05.08.2020,Центральный федеральный округ,Владимирская обл.,Владимирская область,1378337,5705,5191,153,4,22,6,413.9045821159846,2.68,1
12455,05.08.2020,Центральный федеральный округ,Воронежская обл.,Воронежская область,2333768,11609,9607,88,5,96,135,497.43590622546884,0.76,1
12456,05.08.2020,Центральный федеральный округ,Ивановская обл.,Ивановская область,1014646,6546,5224,107,3,24,66,645.1511167441649,1.63,1
12457,05.08.2020,Центральный федеральный округ,Калужская обл.,Калужская область,1012156,7338,6095,56,0,27,36,724.9870573310834,0.76,1
12458,05.08.2020,Центральный федеральный округ,Костромская обл.,Костромская область,643324,2390,1794,27,1,45,24,371.50798042665906,1.13,1
12459,05.08.2020,Центральный федеральный округ,Курская обл.,Курская область,1115237,6345,4905,51,0,29,34,568.93736488298,0.8,1
12460,05.08.2020,Центральный федеральный округ,Липецкая обл.,Липецкая область,1150201,4631,3758,22,0,19,50,402.62528027709936,0.48,1
12461,05.08.2020,Центральный федеральный округ,Москва,Москва,12506468,244784,184969,4521,11,687,1329,1957.2592357810372,1.85,1
12462,05.08.2020,Центральный федеральный округ,Московская обл.,Московская область,7503385,64238,47622,1119,2,162,191,856.120271050999,1.74,1
12463,05.08.2020,Центральный федеральный округ,Орловская обл.,Орловская область,747247,5812,4450,93,0,36,25,777.7883350485181,1.6,1
12464,05.08.2020,Центральный федеральный округ,Рязанская обл.,Рязанская область,1121474,6437,5891,31,1,26,9,573.9767484578332,0.48,1
12465,05.08.2020,Центральный федеральный округ,Смоленская обл.,Смоленская область,949348,5752,4398,105,1,16,38,605.8895157518634,1.83,1
12466,05.08.2020,Центральный федеральный округ,Тамбовская обл.,Тамбовская область,1033552,6130,4988,36,6,27,21,593.1002987754848,0.59,1
12467,05.08.2020,Центральный федеральный округ,Тверская обл.,Тверская область,1283873,4737,3870,150,1,27,12,368.9617275228936,3.17,1
